gene_symbol,Frmpd1
analysis_id,icbs6ja3vx1s649
pvalue,0.7277252
gene_accession_id,MGI:2446274
parameter_id,JAX_OFD_022_001
mouse_strain,C57BL
parameter_name,Percentage center time
mouse_life_stage,Early adult
