parameter_id,ESLIM_011_001_703
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1919935
gene_symbol,Dnajc6
analysis_id,38ejhq852jyu44e
parameter_name,Prepulse inhibition - PP3
pvalue,0.3539047
