parameter_id,IMPC_EYE_016_001
mouse_strain,C57BL
parameter_name,Lens
analysis_id,870y1a27e0vk8t5
mouse_life_stage,Early adult
pvalue,0.4798715
gene_accession_id,MGI:2140475
gene_symbol,AU040320
