parameter_id,IMPC_OFD_018_001
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Latency to center entry
gene_accession_id,MGI:107566
pvalue,0.9828016
analysis_id,ops392z08z0l0z4
gene_symbol,Kifap3
