parameter_id,MGP_IMM_093_001
mouse_life_stage,E15.5
mouse_strain,C57BL
gene_symbol,Fgb
analysis_id,n560h98rtp30w36
parameter_name,Resting CD4- NKT cells - % of CD45+
pvalue,0.7166638
gene_accession_id,MGI:99501
