pvalue,0.7032658
gene_accession_id,MGI:3026886
analysis_id,4ah812b787bs640
parameter_name,Alpha beta T cell percentage
mouse_life_stage,E9.5
mouse_strain,C57BL
parameter_id,MGP_PBI_002_001
gene_symbol,Cdin1
