parameter_id,MGP_PBI_030_001
pvalue,0.06550767
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2446274
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
gene_symbol,Frmpd1
analysis_id,z1xi44a22j8n2r9
