parameter_id,IMPC_OFD_018_001
mouse_life_stage,Early adult
pvalue,0.7078152
gene_symbol,Inpp1
parameter_name,Latency to center entry
analysis_id,8z751258603mx1y
mouse_strain,129SV
gene_accession_id,MGI:104848
