mouse_life_stage,Middle aged adult
gene_symbol,Secisbp2l
analysis_id,s6sber91mz1h960
gene_accession_id,MGI:1917604
pvalue,0.4854972
parameter_id,ESLIM_011_001_010
mouse_strain,C57BL
parameter_name,PP4 + pulse startle magnitude
