pvalue,0.2398697
gene_symbol,Sfpq
analysis_id,5gfg2x49siunm00
gene_accession_id,MGI:1918764
parameter_name,KLRG1+ CD8+ T cells - % of CD8+
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_017_001
