mouse_life_stage,E12.5
pvalue,0.8854073
parameter_name,Resting CD8+ T cells - % of CD45+
analysis_id,5pza43i94ay361e
mouse_strain,C57BL
parameter_id,MGP_IMM_082_001
gene_symbol,Fgb
gene_accession_id,MGI:99501
