parameter_id,MGP_PBI_027_001
gene_accession_id,MGI:3045306
gene_symbol,Exd1
mouse_life_stage,Early adult
parameter_name,NK cell number
pvalue,0.1246895
mouse_strain,C57BL
analysis_id,h411r1nq6aa281l
