parameter_id,IMPC_DXA_003_001
parameter_name,Lean mass
pvalue,0.9997234
mouse_life_stage,Early adult
gene_accession_id,MGI:99915
mouse_strain,C57BL
analysis_id,p267x93j8ub611t
gene_symbol,Lamb3
