parameter_id,IMPC_CBC_006_001
pvalue,0.3078524
analysis_id,4mfbx6j0gbdr3w9
mouse_strain,C57BL
gene_symbol,Ift74
gene_accession_id,MGI:1914944
mouse_life_stage,Early adult
parameter_name,Total protein
