parameter_id,MGP_IMM_036_001
mouse_strain,C57BL
parameter_name,KLRG1+ NK cells - % of NK cells
gene_accession_id,MGI:2446186
mouse_life_stage,Late adult
analysis_id,3v2m0y422q6b6o0
gene_symbol,Lpgat1
pvalue,0.1694858
