mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.4132315
gene_accession_id,MGI:3616086
gene_symbol,Kcng1
parameter_id,JAX_OFD_013_001
parameter_name,Periphery average speed
analysis_id,25w0q9fcx2eb65g
