mouse_life_stage,Early adult
parameter_id,MGP_IMM_026_001
pvalue,0.2088432
parameter_name,Effector CD4- NKT cells - % of CD4- NKT cells
analysis_id,hz6cf9dtwypdo88
gene_accession_id,MGI:1921442
gene_symbol,Arpc5l
mouse_strain,C57BL
