parameter_id,ESLIM_021_001_005
parameter_name,HDL-cholesterol
pvalue,0.2027137
mouse_strain,C57BL
gene_symbol,Hspa5
gene_accession_id,MGI:95835
mouse_life_stage,E9.5
analysis_id,08140vvy988313u
