parameter_id,M-G-P_007_001_008
parameter_name,Periphery - Permanence Time
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1336200
pvalue,0.7185494
gene_symbol,Hpca
analysis_id,f589y34kebprw0n
