parameter_id,IMPC_EYE_024_001
parameter_name,Retinal Blood Vessels
analysis_id,1w38x1z01299p08
mouse_strain,C57BL
gene_accession_id,MGI:3033992
mouse_life_stage,Early adult
pvalue,0.2843796
gene_symbol,Cldn19
