mouse_strain,C57BL
gene_accession_id,MGI:2444554
mouse_life_stage,E15.5
parameter_name,110dB startle magnitude
analysis_id,qq8g8n1ytm32814
parameter_id,ESLIM_011_001_006
pvalue,0.7877994
gene_symbol,Mapkap1
