mouse_life_stage,E18.5
mouse_strain,C57BL
analysis_id,2cz643ja1j6fh6z
parameter_name,Percentage center time
gene_symbol,Ola1
pvalue,0.2428069
parameter_id,IMPC_OFD_022_001
gene_accession_id,MGI:1914309
