gene_symbol,Lpgat1
mouse_life_stage,Early adult
analysis_id,egmj74y8eos0bhw
mouse_strain,C57BL
parameter_name,Resting Treg cells - % of Treg
gene_accession_id,MGI:2446186
parameter_id,MGP_IMM_011_001
pvalue,0.7414333
