parameter_id,IMPC_HEM_002_001
gene_accession_id,MGI:1919107
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.4075985
analysis_id,1u65ouhr90az859
gene_symbol,Slc17a9
parameter_name,Red blood cell count
