mouse_strain,C57BL
parameter_id,IMPC_XRY_027_001
parameter_name,Joints
pvalue,0.1429402
mouse_life_stage,Early adult
gene_accession_id,MGI:1915087
gene_symbol,Tiprl
analysis_id,rwn54i702r7xajz
