parameter_id,MGP_IMM_130_001
parameter_name,CD11b-low cDC - % of CD45+
gene_symbol,Hpca
pvalue,0.9994687
analysis_id,zxmx54622909p2f
gene_accession_id,MGI:1336200
mouse_life_stage,Late adult
mouse_strain,C57BL
