parameter_id,IMPC_HEM_019_001
mouse_strain,C57BL
pvalue,0.6449504
parameter_name,Mean platelet volume
analysis_id,85z9ufb2j4x59v2
gene_symbol,Atg4c
gene_accession_id,MGI:2651854
mouse_life_stage,Early adult
