gene_symbol,Slc30a4
mouse_life_stage,Middle aged adult
parameter_id,HMGULA_HWT_008_001
parameter_name,Heart weight
mouse_strain,C57BL
analysis_id,km468d4s46vffx6
gene_accession_id,MGI:1345282
pvalue,0.2642667
