mouse_strain,C57BL
parameter_name,Eye
gene_symbol,Bach2
parameter_id,M-G-P_014_001_001
mouse_life_stage,Early adult
gene_accession_id,MGI:894679
pvalue,0.6136835
analysis_id,66obbaq166c8sey
