pvalue,0.4620934
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,213qibhj58br305
parameter_name,IgD+ mature B cell percentage
gene_symbol,Sema6c
parameter_id,MGP_PBI_015_001
gene_accession_id,MGI:1338032
