mouse_strain,C57BL
parameter_id,IMPC_CBC_012_001
gene_accession_id,MGI:1860103
analysis_id,1cp364119883069
mouse_life_stage,Early adult
parameter_name,Aspartate aminotransferase
pvalue,0.07122966
gene_symbol,Slc2a8
