pvalue,0.2023077
gene_accession_id,MGI:1921442
analysis_id,fm30k9dp0z64niz
parameter_name,6kHz-evoked ABR Threshold
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,IMPC_ABR_004_001
gene_symbol,Arpc5l
