gene_accession_id,MGI:1929242
pvalue,0.2345091
parameter_id,M-G-P_026_001_004
mouse_strain,C57BL
analysis_id,u5lz33s6xqejd4b
parameter_name,Coat colouration
mouse_life_stage,Early adult
gene_symbol,Ivd
