gene_accession_id,MGI:108072
pvalue,0.4916661
mouse_life_stage,Early adult
parameter_id,IMPC_IPG_010_001
parameter_name,Fasted blood glucose concentration
analysis_id,1tpu3t51g1zdkm1
mouse_strain,C57BL
gene_symbol,TRAF6
