parameter_id,IMPC_CSD_051_002
analysis_id,90h23ji2m0bpa34
gene_accession_id,MGI:1917810
pvalue,0.7072636
mouse_life_stage,E12.5
mouse_strain,C57BL
gene_symbol,Wars2
parameter_name,Hindlimb nail - number
