gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
mouse_strain,C57BL
analysis_id,2j241a73y52vx5m
parameter_name,Resting Treg cells - % of CD45+
mouse_life_stage,Late adult
parameter_id,MGP_IMM_078_001
pvalue,0.3314434
