gene_accession_id,MGI:1309468
gene_symbol,Casq1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_007_001_015
pvalue,0.3656935
parameter_name,Number of centre entries
analysis_id,855nb9iuxp072ny
