pvalue,0.2733698
gene_symbol,Ap5s1
analysis_id,20933y5m1481i89
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Lean mass
gene_accession_id,MGI:1916846
parameter_id,IMPC_DXA_003_001
