parameter_id,IMPC_CSD_070_001
parameter_name,Lower teeth appearance
mouse_life_stage,Early adult
analysis_id,0xq18zuiyjrh374
gene_symbol,Kcng1
pvalue,0.9143759
mouse_strain,C57BL
gene_accession_id,MGI:3616086
