parameter_id,IMPC_OFD_013_001
mouse_life_stage,E9.5
mouse_strain,C57BL
gene_symbol,Hspa5
gene_accession_id,MGI:95835
pvalue,0.07613503
analysis_id,5yi4f4n10fv1mg0
parameter_name,Periphery average speed
