mouse_strain,C57BL
gene_accession_id,MGI:2446186
parameter_id,IMPC_GEP_084_001
pvalue,0.8615343
parameter_name,Limb morphology
gene_symbol,Lpgat1
mouse_life_stage,Early adult
analysis_id,f5q8l74564730j3
