mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_PBI_034_001
analysis_id,9x1664169o9g21u
gene_symbol,Col6a3
pvalue,0.9841318
gene_accession_id,MGI:88461
parameter_name,B cell number
