parameter_id,IMPC_HEM_003_001
parameter_name,Hemoglobin
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.7322929
gene_symbol,Clvs1
gene_accession_id,MGI:1921688
analysis_id,a318om0672z866x
