parameter_id,IMPC_HEM_002_001
gene_accession_id,MGI:1914515
gene_symbol,Slc39a10
analysis_id,z6780ywkb93wz6l
parameter_name,Red blood cell count
mouse_strain,C57BL
pvalue,0.5955786
mouse_life_stage,Early adult
