parameter_id,IMPC_IMM_063_001
gene_accession_id,MGI:894679
pvalue,0.1609651
analysis_id,c2v5w66pxc78nrp
parameter_name,B Cells
gene_symbol,Bach2
mouse_life_stage,Early adult
mouse_strain,C57BL
