parameter_id,IMPC_IMM_064_001
gene_symbol,Dnajc8
pvalue,0.08345568
analysis_id,vsrm551wypjd66w
parameter_name,B1B Cells
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1915848
