mouse_life_stage,Early adult
pvalue,0.6664208
parameter_name,Chloride
analysis_id,949qbdw2s40bsiv
mouse_strain,C57BL
gene_accession_id,MGI:88479
parameter_id,HMGULA_CBC_003_001
gene_symbol,Cpa3
