gene_accession_id,MGI:2685277
gene_symbol,Zyg11b
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,ESLIM_011_001_704
pvalue,0.661762
parameter_name,Prepulse inhibition - PP4
analysis_id,5i0j0e49a3x42d1
