mouse_strain,C57BL
gene_accession_id,MGI:106100
pvalue,0.3845066
analysis_id,v8d92b70r368hv3
parameter_name,Resting CD8+ T cells - % of CD45+
parameter_id,MGP_IMM_082_001
mouse_life_stage,Early adult
gene_symbol,Etfdh
