parameter_id,JAX_LDT_002_001
gene_symbol,Ufc1
mouse_life_stage,Early adult
pvalue,0.4342067
parameter_name,Light side time spent
analysis_id,yn5bybduo3g81bx
gene_accession_id,MGI:1913405
mouse_strain,C57BL
