Pvalue,0.6046664
parameter_id,ESLIM_007_001_007
Parameter_name,Periphery resting time
mouse_life_stage,Early adult
gene_symbol,Arpc2
gene_accession_id,MGI:1923959
analysis_id,ms1zj5914t06332
Mouse_strain,C57BL
