gene_symbol,Ahcy
mouse_strain,C57BL
pvalue,0.3551444
analysis_id,j9446x0972x478y
gene_accession_id,MGI:87968
parameter_id,MGP_IMM_101_001
parameter_name,KLRG1+ NK cells - % of CD45+
mouse_life_stage,E9.5
