parameter_id,MGP_MLN_011_001
gene_symbol,Psd4
analysis_id,s608m354yi9uc6u
parameter_name,KLRG1+ Treg cells - % of Treg
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2674093
pvalue,0.7908518
