parameter_id,MGP_PBI_040_001
mouse_strain,C57BL
parameter_name,Eosinophil number
pvalue,0.5001265
analysis_id,1xlw7h06um2i9n5
gene_symbol,Tnfsf10
gene_accession_id,MGI:107414
mouse_life_stage,Early adult
