parameter_id,ESLIM_021_001_005
gene_accession_id,MGI:109356
analysis_id,63k1pn3195llw6h
gene_symbol,Snap23
parameter_name,HDL-cholesterol
mouse_strain,C57BL
pvalue,0.1485376
mouse_life_stage,Middle aged adult
