parameter_name,Effector CD4- NKT cells - % of CD4- NKT cells
mouse_strain,C57BL
gene_symbol,Bmi1
parameter_id,MGP_IMM_026_001
analysis_id,pc43x4k4w72ylgt
pvalue,0.9386262
gene_accession_id,MGI:88174
mouse_life_stage,E12.5
