parameter_id,IMPC_CSD_011_001
mouse_strain,C57BL
pvalue,0.2677561
gene_accession_id,MGI:1921442
mouse_life_stage,Early adult
gene_symbol,Arpc5l
parameter_name,Coat - hair distribution - back
analysis_id,97d6925t56plk3n
