mouse_life_stage,Middle aged adult
mouse_strain,C57BL
parameter_name,Cleft palate
analysis_id,v2shobr90wx1tgn
pvalue,0.9115712
parameter_id,IMPC_GEP_076_001
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
