mouse_life_stage,E12.5
analysis_id,sdpyr630pxb19qi
gene_accession_id,MGI:1913483
pvalue,0.1914913
parameter_name,CD4+ alpha beta T cell percentage
parameter_id,MGP_PBI_003_001
gene_symbol,Dmap1
mouse_strain,C57BL
