mouse_life_stage,Middle aged adult
pvalue,0.1876404
analysis_id,38oe8w7k7u0iij8
gene_accession_id,MGI:109356
mouse_strain,C57BL
parameter_id,MGP_MLN_033_001
gene_symbol,Snap23
parameter_name,Resting NK cells - % of NK cells
