mouse_strain,C57BL
gene_symbol,Dnajc5b
analysis_id,30tf33tk3l55j68
gene_accession_id,MGI:1913576
parameter_name,Latency to first transition into dark
pvalue,0.8998261
parameter_id,IMPC_LDT_006_001
mouse_life_stage,Early adult
