parameter_id,IMPC_GEL_063_001
pvalue,0.5970425
gene_accession_id,MGI:1345282
parameter_name,Delayed embryonic development
gene_symbol,Slc30a4
mouse_life_stage,Middle aged adult
analysis_id,l7838988qrd2va5
mouse_strain,C57BL
