parameter_id,IMPC_DXA_003_001
mouse_strain,C3H
analysis_id,78dn2669ehi8dnt
pvalue,0.6802562
parameter_name,Lean mass
gene_accession_id,MGI:95457
gene_symbol,Mecom
mouse_life_stage,Early adult
