parameter_id,IMPC_DXA_004_001
gene_accession_id,MGI:1913105
mouse_strain,C57BL
gene_symbol,Slc28a2
pvalue,0.8546863
mouse_life_stage,Early adult
analysis_id,ixv7x80395xbw54
parameter_name,Bone Mineral Density (excluding skull)
